# {"t_start": 1587110352.6951127, "env_id": "MountainToyCar-v1"} 
r,l,t
-400.0,400,2127.609045
-400.0,400,2128.068067
-400.0,400,2128.526658
-400.0,400,2128.985168
-400.0,400,2137.705039
-400.0,400,2138.161927
-400.0,400,2138.618283
-400.0,400,2139.075237
-400.0,400,2139.531658
-400.0,400,2148.049263
-400.0,400,2148.506434
-400.0,400,2148.963744
-400.0,400,2149.420792
-400.0,400,2149.877903
-400.0,400,2157.692233
-400.0,400,2158.159807
-400.0,400,2158.626745
-400.0,400,2159.101441
-400.0,400,2159.599477
-400.0,400,2160.091727
-400.0,400,2168.236084
-400.0,400,2168.702984
-400.0,400,2169.170211
-400.0,400,2169.637331
-400.0,400,2170.105152
-400.0,400,2178.636093
-400.0,400,2179.094635
-400.0,400,2179.552736
-400.0,400,2180.010647
-400.0,400,2180.468509
-400.0,400,2189.192101
-400.0,400,2189.648754
-400.0,400,2190.120561
-400.0,400,2190.577458
-400.0,400,2191.054435
-400.0,400,2199.913297
-400.0,400,2200.379779
-400.0,400,2200.845593
-400.0,400,2201.316038
-400.0,400,2201.781789
-400.0,400,2209.912263
-400.0,400,2210.379084
-400.0,400,2210.845593
-400.0,400,2211.312217
-400.0,400,2211.778723
-400.0,400,2220.500649
-400.0,400,2220.958646
-400.0,400,2221.416898
-400.0,400,2221.874794
-400.0,400,2222.333
-400.0,400,2231.006093
-400.0,400,2231.464669
-400.0,400,2231.922998
-400.0,400,2232.381607
-400.0,400,2232.839642
-400.0,400,2241.731088
-400.0,400,2242.208966
-400.0,400,2242.686477
-400.0,400,2243.164006
-400.0,400,2243.641575
-400.0,400,2244.119066
-400.0,400,2252.953201
-400.0,400,2253.411279
-400.0,400,2253.867967
-400.0,400,2254.325007
-400.0,400,2254.781732
-400.0,400,2295.949005
-400.0,400,2296.416183
-400.0,400,2296.883072
-400.0,400,2297.350513
-400.0,400,2297.817989
-400.0,400,2306.649442
-400.0,400,2307.117492
-400.0,400,2307.584997
-400.0,400,2308.052553
-400.0,400,2308.520147
-400.0,400,2317.333703
-400.0,400,2317.790946
-400.0,400,2318.248457
-400.0,400,2318.705724
-400.0,400,2319.163628
-400.0,400,2327.881569
-400.0,400,2328.340689
-400.0,400,2328.800501
-400.0,400,2329.260885
-400.0,400,2329.718942
-400.0,400,2338.463662
-400.0,400,2338.92119
-400.0,400,2339.378601
-400.0,400,2339.835958
-400.0,400,2340.293696
-400.0,400,2349.100508
-400.0,400,2349.567892
-400.0,400,2350.036052
-400.0,400,2350.503053
-400.0,400,2350.970584
-400.0,400,2359.823099
-400.0,400,2360.290685
-400.0,400,2360.75859
-400.0,400,2361.226899
-400.0,400,2361.695209
-400.0,400,2370.600153
-400.0,400,2371.076919
-400.0,400,2371.551056
-400.0,400,2372.025707
-400.0,400,2372.504344
-400.0,400,2372.979039
-400.0,400,2381.772908
-400.0,400,2382.230171
-400.0,400,2382.687011
-400.0,400,2383.144049
-400.0,400,2383.600931
-400.0,400,2392.340233
-400.0,400,2392.799749
-400.0,400,2393.258528
-400.0,400,2393.71722
-400.0,400,2394.176222
-400.0,400,2403.121538
-400.0,400,2403.595595
-400.0,400,2404.070464
-400.0,400,2404.544689
-400.0,400,2405.019851
-400.0,400,2413.830147
-400.0,400,2414.28684
-400.0,400,2414.743288
-400.0,400,2415.199774
-400.0,400,2415.655767
-400.0,400,2424.34763
-400.0,400,2424.806395
-400.0,400,2425.265343
-400.0,400,2425.724358
-400.0,400,2426.184142
-400.0,400,2435.054789
-400.0,400,2435.52152
-400.0,400,2435.988882
-400.0,400,2436.455991
-400.0,400,2436.923005
-400.0,400,2445.747413
-400.0,400,2446.214875
-400.0,400,2446.683151
-400.0,400,2447.150985
-400.0,400,2447.62122
-400.0,400,2456.424955
-400.0,400,2456.881831
-400.0,400,2457.342776
-400.0,400,2457.800464
-400.0,400,2458.257809
-400.0,400,2458.715487
-400.0,400,2467.441837
-400.0,400,2467.899834
-400.0,400,2468.358238
-400.0,400,2468.816642
-400.0,400,2469.2756
-400.0,400,2478.125092
-400.0,400,2478.592776
-400.0,400,2479.060046
-400.0,400,2479.527751
-400.0,400,2479.996158
-400.0,400,2488.883497
-400.0,400,2489.350691
-400.0,400,2489.827929
-400.0,400,2490.302734
-400.0,400,2490.770962
-400.0,400,2499.627612
-400.0,400,2500.096111
-400.0,400,2500.563183
-400.0,400,2501.030194
-400.0,400,2501.497473
-400.0,400,2510.465607
-400.0,400,2510.943415
-400.0,400,2511.420465
-400.0,400,2511.898367
-400.0,400,2512.375929
-400.0,400,2521.184654
-400.0,400,2521.643596
-400.0,400,2522.102557
-400.0,400,2522.561023
-400.0,400,2523.019931
-400.0,400,2531.738969
-400.0,400,2532.197386
-400.0,400,2532.655536
-400.0,400,2533.113172
-400.0,400,2533.570849
-400.0,400,2542.256359
-400.0,400,2542.713096
-400.0,400,2543.17076
-400.0,400,2543.627787
-400.0,400,2544.084696
-400.0,400,2544.54165
-400.0,400,2553.223604
-400.0,400,2553.680171
-400.0,400,2554.137749
-400.0,400,2554.594166
-400.0,400,2555.05162
-400.0,400,2595.882845
-400.0,400,2596.340266
-400.0,400,2596.79739
-400.0,400,2597.255054
-400.0,400,2597.711955
-400.0,400,2606.402305
-400.0,400,2606.859806
-400.0,400,2607.317447
-400.0,400,2607.774529
-400.0,400,2608.231795
-400.0,400,2617.145382
-400.0,400,2617.619148
-400.0,400,2618.09313
-400.0,400,2618.567368
-400.0,400,2619.041837
-400.0,400,2627.901675
-400.0,400,2628.360457
-400.0,400,2628.818407
-400.0,400,2629.276549
-400.0,400,2629.734778
-400.0,400,2638.466829
-400.0,400,2638.925575
-400.0,400,2639.383832
-400.0,400,2639.842485
-400.0,400,2640.301072
-400.0,400,2649.121928
-400.0,400,2649.588629
-400.0,400,2650.057624
-400.0,400,2650.524734
-400.0,400,2650.991796
-400.0,400,2659.887559
-400.0,400,2660.354313
-400.0,400,2660.82131
-400.0,400,2661.288561
-400.0,400,2661.755573
-400.0,400,2670.814461
-400.0,400,2671.284781
-400.0,400,2671.753134
-400.0,400,2672.221981
-400.0,400,2672.689507
-400.0,400,2673.157587
-400.0,400,2681.930157
-400.0,400,2682.386849
-400.0,400,2682.8437
-400.0,400,2683.300102
-400.0,400,2683.756344
-400.0,400,2692.437415
-400.0,400,2692.895094
-400.0,400,2693.352667
-400.0,400,2693.809948
-400.0,400,2694.331612
-400.0,400,2703.37605
-400.0,400,2703.843957
-400.0,400,2704.314633
-400.0,400,2704.784473
-400.0,400,2705.255983
-400.0,400,2714.191634
-400.0,400,2714.667739
-400.0,400,2715.172454
-400.0,400,2715.675985
-400.0,400,2716.180124
-400.0,400,2725.73793
-400.0,400,2726.208405
-400.0,400,2726.667871
-400.0,400,2727.129177
-400.0,400,2727.590014
-400.0,400,2736.325495
-400.0,400,2736.783906
-400.0,400,2737.24335
-400.0,400,2737.700137
-400.0,400,2738.16052
-400.0,400,2747.060333
-400.0,400,2747.540253
-400.0,400,2748.017146
-400.0,400,2748.491732
-400.0,400,2748.970351
-400.0,400,2757.703388
-400.0,400,2758.1624
-400.0,400,2758.620805
-400.0,400,2759.078153
-400.0,400,2759.53638
-400.0,400,2759.995445
-400.0,400,2768.69489
-400.0,400,2769.154707
-400.0,400,2769.613701
-400.0,400,2770.072536
-400.0,400,2770.531058
-400.0,400,2779.343961
-400.0,400,2779.802532
-400.0,400,2780.26158
-400.0,400,2780.719095
-400.0,400,2781.178555
-400.0,400,2790.193861
-400.0,400,2790.655558
-400.0,400,2791.117155
-400.0,400,2791.575957
-400.0,400,2792.037348
-400.0,400,2800.82328
-400.0,400,2801.280358
-400.0,400,2801.739159
-400.0,400,2802.198032
-400.0,400,2802.656256
-400.0,400,2811.416194
-400.0,400,2811.877685
-400.0,400,2812.33924
-400.0,400,2812.800487
-400.0,400,2813.260041
-400.0,400,2822.157202
-400.0,400,2822.62684
-400.0,400,2823.096805
-400.0,400,2823.566054
-400.0,400,2824.034251
-400.0,400,2832.936681
-400.0,400,2833.40608
-400.0,400,2833.874536
-400.0,400,2834.343935
-400.0,400,2834.811791
-400.0,400,2843.58694
-400.0,400,2844.047459
-400.0,400,2844.505394
-400.0,400,2844.964958
-400.0,400,2845.424105
-400.0,400,2845.881536
-400.0,400,2854.798684
-400.0,400,2855.273112
-400.0,400,2855.748972
-400.0,400,2856.225077
-400.0,400,2856.698845
-400.0,400,2898.031235
-400.0,400,2898.49867
-400.0,400,2898.968117
-400.0,400,2899.438245
-400.0,400,2899.905457
-400.0,400,2908.953319
-400.0,400,2909.431282
-400.0,400,2909.913862
-400.0,400,2910.394064
-400.0,400,2910.874342
-400.0,400,2919.602393
-400.0,400,2920.063467
-400.0,400,2920.52254
-400.0,400,2920.981081
-400.0,400,2921.438579
-400.0,400,2930.28452
-400.0,400,2930.753371
-400.0,400,2931.221043
-400.0,400,2931.691509
-400.0,400,2932.162197
-400.0,400,2940.959974
-400.0,400,2941.418738
-400.0,400,2941.875328
-400.0,400,2942.334722
-400.0,400,2942.793347
-400.0,400,2951.614201
-400.0,400,2952.084002
-400.0,400,2952.553217
-400.0,400,2953.022345
-400.0,400,2953.492017
-400.0,400,2962.429082
-400.0,400,2962.89744
-400.0,400,2963.367002
-400.0,400,2963.834997
-400.0,400,2964.304075
-400.0,400,2973.066962
-400.0,400,2973.527634
-400.0,400,2973.986617
-400.0,400,2974.444079
-400.0,400,2974.90288
-400.0,400,2975.36286
-400.0,400,2984.282279
-400.0,400,2984.758015
-400.0,400,2985.232487
-400.0,400,2985.708116
-400.0,400,2986.184772
-400.0,400,2995.151812
-400.0,400,2995.622202
-400.0,400,2996.089793
-400.0,400,2996.559019
-400.0,400,2997.029158
-400.0,400,3005.897887
-400.0,400,3006.367225
-400.0,400,3006.835002
-400.0,400,3007.304246
-400.0,400,3007.772995
-400.0,400,3016.661772
-400.0,400,3017.138309
-400.0,400,3017.612252
-400.0,400,3018.088202
-400.0,400,3018.564852
-400.0,400,3027.495264
-400.0,400,3027.964172
-400.0,400,3028.431339
-400.0,400,3028.899994
-400.0,400,3029.369164
-400.0,400,3038.160194
-400.0,400,3038.618653
-400.0,400,3039.077234
-400.0,400,3039.535773
-400.0,400,3039.994238
-400.0,400,3048.756917
-400.0,400,3049.217918
-400.0,400,3049.677943
-400.0,400,3050.136755
-400.0,400,3050.597934
-400.0,400,3059.361995
-400.0,400,3059.819995
-400.0,400,3060.281278
-400.0,400,3060.741353
-400.0,400,3061.204749
-400.0,400,3061.665934
-400.0,400,3070.488304
-400.0,400,3070.948611
-400.0,400,3071.408892
-400.0,400,3071.866886
-400.0,400,3072.326879
-400.0,400,3081.046312
-400.0,400,3081.504716
-400.0,400,3081.96466
-400.0,400,3082.424133
-400.0,400,3082.883716
-400.0,400,3091.810405
-400.0,400,3092.284847
-400.0,400,3092.760677
-400.0,400,3093.237681
-400.0,400,3093.713938
-400.0,400,3102.480721
-400.0,400,3102.938919
-400.0,400,3103.400565
-400.0,400,3103.860091
-400.0,400,3104.318579
-400.0,400,3113.232118
-400.0,400,3113.706043
-400.0,400,3114.182502
-400.0,400,3114.658993
-400.0,400,3115.13432
-400.0,400,3124.169087
-400.0,400,3124.647018
-400.0,400,3125.125595
-400.0,400,3125.609424
-400.0,400,3126.088781
-400.0,400,3134.911846
-400.0,400,3135.369983
-400.0,400,3135.829456
-400.0,400,3136.289294
-400.0,400,3136.746628
-400.0,400,3145.494926
-400.0,400,3145.954926
-400.0,400,3146.413786
-400.0,400,3146.874521
-400.0,400,3147.33538
-400.0,400,3147.79558
-400.0,400,3156.69254
-400.0,400,3157.166687
-400.0,400,3157.642342
-400.0,400,3158.118537
-400.0,400,3158.594287
-400.0,400,3200.150843
-400.0,400,3200.620482
-400.0,400,3201.089894
-400.0,400,3201.55839
-400.0,400,3202.027623
-400.0,400,3210.894006
-400.0,400,3211.353156
-400.0,400,3211.814017
-400.0,400,3212.274535
-400.0,400,3212.735489
-400.0,400,3221.49714
-400.0,400,3221.955863
-400.0,400,3222.421196
-400.0,400,3222.881218
-400.0,400,3223.340109
-400.0,400,3232.168794
-400.0,400,3232.629619
-400.0,400,3233.09012
-400.0,400,3233.551026
-400.0,400,3234.010359
-400.0,400,3242.769674
-400.0,400,3243.232003
-400.0,400,3243.689264
-400.0,400,3244.147742
-400.0,400,3244.606827
-400.0,400,3253.343976
-400.0,400,3253.8065
-400.0,400,3254.265568
-400.0,400,3254.724557
-400.0,400,3255.183474
-400.0,400,3264.088027
-400.0,400,3264.567618
-400.0,400,3265.047549
-400.0,400,3265.525785
-400.0,400,3266.007204
-400.0,400,3274.799317
-400.0,400,3275.261627
-400.0,400,3275.722337
-400.0,400,3276.18088
-400.0,400,3276.643734
-400.0,400,3277.104634
-400.0,400,3285.952461
-400.0,400,3286.424236
-400.0,400,3286.893086
-400.0,400,3287.36292
-400.0,400,3287.836403
-400.0,400,3296.776418
-400.0,400,3297.246791
-400.0,400,3297.714294
-400.0,400,3298.184845
-400.0,400,3298.654541
-400.0,400,3307.426296
-400.0,400,3307.886398
-400.0,400,3308.346934
-400.0,400,3308.805892
-400.0,400,3309.267441
-400.0,400,3318.076149
-400.0,400,3318.545971
-400.0,400,3319.015526
-400.0,400,3319.483334
-400.0,400,3319.952447
-400.0,400,3328.762135
-400.0,400,3329.219763
-400.0,400,3329.680195
-400.0,400,3330.137904
-400.0,400,3330.597268
-400.0,400,3339.325755
-400.0,400,3339.783479
-400.0,400,3340.242019
-400.0,400,3340.701075
-400.0,400,3341.161313
-400.0,400,3349.8897
-400.0,400,3350.355791
-400.0,400,3350.815118
-400.0,400,3351.275624
-400.0,400,3351.736808
-400.0,400,3360.533672
-400.0,400,3360.994206
-400.0,400,3361.452438
-400.0,400,3361.913101
-400.0,400,3362.373924
-400.0,400,3362.832889
-400.0,400,3371.706136
-400.0,400,3372.175135
-400.0,400,3372.64473
-400.0,400,3373.114019
-400.0,400,3373.582028
-400.0,400,3382.342447
-400.0,400,3382.803861
-400.0,400,3383.263044
-400.0,400,3383.724029
-400.0,400,3384.185455
-400.0,400,3393.167909
-400.0,400,3393.644002
-400.0,400,3394.118624
-400.0,400,3394.595491
-400.0,400,3395.072495
-400.0,400,3403.856892
-400.0,400,3404.315847
-400.0,400,3404.773476
-400.0,400,3405.232443
-400.0,400,3405.692179
-400.0,400,3414.595829
-400.0,400,3415.066553
-400.0,400,3415.53498
-400.0,400,3416.003847
-400.0,400,3416.47212
-400.0,400,3425.267608
-400.0,400,3425.726834
-400.0,400,3426.185568
-400.0,400,3426.643292
-400.0,400,3427.104222
-400.0,400,3435.929442
-400.0,400,3436.399711
-400.0,400,3436.869616
-400.0,400,3437.33729
-400.0,400,3437.806824
-400.0,400,3446.712947
-400.0,400,3447.183478
-400.0,400,3447.653767
-400.0,400,3448.122323
-400.0,400,3448.593226
-400.0,400,3449.063595
-400.0,400,3458.059866
-400.0,400,3458.538868
-400.0,400,3459.017168
-400.0,400,3459.496529
-400.0,400,3459.977178
-400.0,400,3502.814852
-400.0,400,3503.275319
-400.0,400,3503.735868
-400.0,400,3504.197972
-400.0,400,3504.657419
-400.0,400,3513.442951
-400.0,400,3513.9017
-400.0,400,3514.358871
-400.0,400,3514.820261
-400.0,400,3515.279092
-400.0,400,3524.022877
-400.0,400,3524.484632
-400.0,400,3524.943927
-400.0,400,3525.403664
-400.0,400,3525.863772
-400.0,400,3534.776817
-400.0,400,3535.245991
-400.0,400,3535.71636
-400.0,400,3536.185222
-400.0,400,3536.654083
-400.0,400,3545.543527
-400.0,400,3546.013773
-400.0,400,3546.486505
-400.0,400,3546.959471
-400.0,400,3547.432172
-400.0,400,3556.197871
-400.0,400,3556.657223
-400.0,400,3557.117037
-400.0,400,3557.573998
-400.0,400,3558.033719
-400.0,400,3566.912246
-400.0,400,3567.388569
-400.0,400,3567.864882
-400.0,400,3568.339246
-400.0,400,3568.815333
-400.0,400,3577.643383
-400.0,400,3578.101815
-400.0,400,3578.560308
-400.0,400,3579.019514
-400.0,400,3579.478148
-400.0,400,3579.9393
-400.0,400,3588.761261
-400.0,400,3589.231218
-400.0,400,3589.700651
-400.0,400,3590.168371
-400.0,400,3590.638781
-400.0,400,3599.561679
-400.0,400,3600.038247
-400.0,400,3600.513718
-400.0,400,3600.987941
-400.0,400,3601.464986
-400.0,400,3610.178535
-400.0,400,3610.63664
-400.0,400,3611.095777
-400.0,400,3611.552084
-400.0,400,3612.010924
-400.0,400,3620.714973
-400.0,400,3621.177539
-400.0,400,3621.639695
-400.0,400,3622.100563
-400.0,400,3622.559232
-400.0,400,3631.445652
-400.0,400,3631.915728
-400.0,400,3632.384999
-400.0,400,3632.853888
-400.0,400,3633.320725
-400.0,400,3642.10858
-400.0,400,3642.567652
-400.0,400,3643.024904
-400.0,400,3643.483593
-400.0,400,3643.942618
-400.0,400,3652.776927
-400.0,400,3653.246594
-400.0,400,3653.714176
-400.0,400,3654.184111
-400.0,400,3654.653755
-400.0,400,3663.493242
-400.0,400,3663.954911
-400.0,400,3664.413048
-400.0,400,3664.873305
-400.0,400,3665.332988
-400.0,400,3665.791702
-400.0,400,3674.642659
-400.0,400,3675.114366
-400.0,400,3675.584128
-400.0,400,3676.054566
-400.0,400,3676.522559
-400.0,400,3685.39425
-400.0,400,3685.854837
-400.0,400,3686.316448
-400.0,400,3686.780049
-400.0,400,3687.245533
-400.0,400,3696.141651
-400.0,400,3696.607913
-400.0,400,3697.072245
-400.0,400,3697.536401
-400.0,400,3698.010226
-400.0,400,3706.93034
-400.0,400,3707.409593
-400.0,400,3707.884942
-400.0,400,3708.362098
-400.0,400,3708.838911
-400.0,400,3717.785726
-400.0,400,3718.254797
-400.0,400,3718.722109
-400.0,400,3719.19151
-400.0,400,3719.659976
-400.0,400,3728.431376
-400.0,400,3728.891254
-400.0,400,3729.348244
-400.0,400,3729.807442
-400.0,400,3730.266491
-400.0,400,3738.996134
-400.0,400,3739.454614
-400.0,400,3739.914007
-400.0,400,3740.371178
-400.0,400,3740.829739
-400.0,400,3749.572889
-400.0,400,3750.030225
-400.0,400,3750.489223
-400.0,400,3750.949847
-400.0,400,3751.40882
-400.0,400,3751.86734
-400.0,400,3760.744909
-400.0,400,3761.214695
-400.0,400,3761.684061
-400.0,400,3762.157838
-400.0,400,3762.628156
-400.0,400,3803.877261
-400.0,400,3804.348113
-400.0,400,3804.817788
-400.0,400,3805.286026
-400.0,400,3805.755214
-400.0,400,3814.622949
-400.0,400,3815.092299
-400.0,400,3815.560614
-400.0,400,3816.028142
-400.0,400,3816.496834
-400.0,400,3825.329424
-400.0,400,3825.797157
-400.0,400,3826.26722
-400.0,400,3826.736227
-400.0,400,3827.206129
-400.0,400,3836.077821
-400.0,400,3836.545231
-400.0,400,3837.014842
-400.0,400,3837.484244
-400.0,400,3837.953674
-400.0,400,3846.87597
-400.0,400,3847.35013
-400.0,400,3847.82582
-400.0,400,3848.30153
-400.0,400,3848.776326
-400.0,400,3857.672108
-400.0,400,3858.131216
-400.0,400,3858.59187
-400.0,400,3859.05268
-400.0,400,3859.510967
-400.0,400,3868.251973
-400.0,400,3868.712649
-400.0,400,3869.174046
-400.0,400,3869.634614
-400.0,400,3870.094218
-400.0,400,3878.957741
-400.0,400,3879.428274
-400.0,400,3879.896549
-400.0,400,3880.365682
-400.0,400,3880.834157
-400.0,400,3881.302852
-400.0,400,3890.075222
-400.0,400,3890.533993
-400.0,400,3890.994911
-400.0,400,3891.455679
-400.0,400,3891.921675
-400.0,400,3900.701477
-400.0,400,3901.162314
-400.0,400,3901.620505
-400.0,400,3902.082826
-400.0,400,3902.54541
-400.0,400,3911.296232
-400.0,400,3911.755113
-400.0,400,3912.212699
-400.0,400,3912.671312
-400.0,400,3913.130464
-400.0,400,3921.836237
-400.0,400,3922.29655
-400.0,400,3922.755658
-400.0,400,3923.214067
-400.0,400,3923.673059
-400.0,400,3932.417035
-400.0,400,3932.87467
-400.0,400,3933.335695
-400.0,400,3933.792535
-400.0,400,3934.251974
-400.0,400,3943.031617
-400.0,400,3943.491335
-400.0,400,3943.952606
-400.0,400,3944.413711
-400.0,400,3944.872931
-400.0,400,3953.779406
-400.0,400,3954.254528
-400.0,400,3954.731025
-400.0,400,3955.208943
-400.0,400,3955.684377
-400.0,400,3964.608193
-400.0,400,3965.075295
-400.0,400,3965.544024
-400.0,400,3966.012977
-400.0,400,3966.480062
-400.0,400,3966.948874
-400.0,400,3975.748696
-400.0,400,3976.207496
-400.0,400,3976.666231
-400.0,400,3977.12322
-400.0,400,3977.592636
-400.0,400,3986.350931
-400.0,400,3986.809626
-400.0,400,3987.269925
-400.0,400,3987.730618
-400.0,400,3988.189538
-400.0,400,3997.107181
-400.0,400,3997.58481
-400.0,400,3998.065938
-400.0,400,3998.546113
-400.0,400,3999.023593
-400.0,400,4008.092268
-400.0,400,4008.570352
-400.0,400,4009.049811
-400.0,400,4009.529857
-400.0,400,4010.009534
-400.0,400,4018.937034
-400.0,400,4019.404224
-400.0,400,4019.875038
-400.0,400,4020.342781
-400.0,400,4020.812119
-400.0,400,4029.620929
-400.0,400,4030.080405
-400.0,400,4030.540329
-400.0,400,4031.000544
-400.0,400,4031.458781
-400.0,400,4040.189594
-400.0,400,4040.648852
-400.0,400,4041.106536
-400.0,400,4041.567439
-400.0,400,4042.025111
-400.0,400,4050.997275
-400.0,400,4051.476529
-400.0,400,4051.955779
-400.0,400,4052.434994
-400.0,400,4052.91218
-400.0,400,4053.391235
-400.0,400,4062.125828
-400.0,400,4062.583128
-400.0,400,4063.042352
-400.0,400,4063.501089
-400.0,400,4063.958227
-400.0,400,4104.610759
-400.0,400,4105.069551
-400.0,400,4105.528009
-400.0,400,4105.98513
-400.0,400,4106.443774
-400.0,400,4115.153528
-400.0,400,4115.612284
-400.0,400,4116.074236
-400.0,400,4116.533175
-400.0,400,4116.993768
-400.0,400,4125.83568
-400.0,400,4126.29307
-400.0,400,4126.752071
-400.0,400,4127.211279
-400.0,400,4127.672707
-400.0,400,4136.451182
-400.0,400,4136.911811
-400.0,400,4137.372502
-400.0,400,4137.833226
-400.0,400,4138.29213
-400.0,400,4146.787427
-400.0,400,4147.247186
-400.0,400,4147.707206
-400.0,400,4148.167203
-400.0,400,4148.626971
-400.0,400,4157.505667
-400.0,400,4157.974305
-400.0,400,4158.442482
-400.0,400,4158.908921
-400.0,400,4159.379069
-400.0,400,4168.311288
-400.0,400,4168.780167
-400.0,400,4169.24889
-400.0,400,4169.715832
-400.0,400,4170.186514
-400.0,400,4178.918062
-400.0,400,4179.377739
-400.0,400,4179.841418
-400.0,400,4180.300239
-400.0,400,4180.760377
-400.0,400,4181.220599
-400.0,400,4190.118302
-400.0,400,4190.58691
-400.0,400,4191.056723
-400.0,400,4191.525714
-400.0,400,4192.000346
-400.0,400,4200.78317
-400.0,400,4201.244319
-400.0,400,4201.704187
-400.0,400,4202.162447
-400.0,400,4202.622537
-400.0,400,4211.393877
-400.0,400,4211.852779
-400.0,400,4212.315259
-400.0,400,4212.774585
-400.0,400,4213.235515
-400.0,400,4221.988125
-400.0,400,4222.44448
-400.0,400,4222.902484
-400.0,400,4223.36102
-400.0,400,4223.817838
-400.0,400,4232.721261
-400.0,400,4233.195277
-400.0,400,4233.670598
-400.0,400,4234.146385
-400.0,400,4234.620239
-400.0,400,4243.553069
-400.0,400,4244.021359
-400.0,400,4244.490808
-400.0,400,4244.959261
-400.0,400,4245.426328
-400.0,400,4254.181374
-400.0,400,4254.641941
-400.0,400,4255.100708
-400.0,400,4255.563984
-400.0,400,4256.022799
-400.0,400,4264.89223
-400.0,400,4265.360815
-400.0,400,4265.828159
-400.0,400,4266.296824
-400.0,400,4266.765337
-400.0,400,4267.234308
-400.0,400,4276.081149
-400.0,400,4276.538757
-400.0,400,4276.998356
-400.0,400,4277.457412
-400.0,400,4277.914912
-400.0,400,4286.65573
-400.0,400,4287.116182
-400.0,400,4287.574716
-400.0,400,4288.036168
-400.0,400,4288.494442
-400.0,400,4297.224589
-400.0,400,4297.684782
-400.0,400,4298.144406
-400.0,400,4298.604152
-400.0,400,4299.062676
-400.0,400,4307.787381
-400.0,400,4308.246249
-400.0,400,4308.705477
-400.0,400,4309.162593
-400.0,400,4309.621357
-400.0,400,4318.418252
-400.0,400,4318.886721
-400.0,400,4319.35561
-400.0,400,4319.822639
-400.0,400,4320.291847
-400.0,400,4329.064645
-400.0,400,4329.523259
-400.0,400,4329.98561
-400.0,400,4330.445546
-400.0,400,4330.903834
-400.0,400,4339.717603
-400.0,400,4340.186864
-400.0,400,4340.655992
-400.0,400,4341.124931
-400.0,400,4341.592418
-400.0,400,4350.542092
-400.0,400,4351.01063
-400.0,400,4351.479281
-400.0,400,4351.948191
-400.0,400,4352.415081
-400.0,400,4352.884383
-400.0,400,4361.700077
-400.0,400,4362.157271
-400.0,400,4362.617688
-400.0,400,4363.074973
-400.0,400,4363.533753
-400.0,400,4405.66913
-400.0,400,4406.146513
-400.0,400,4406.621389
-400.0,400,4407.103204
-400.0,400,4407.578013
-400.0,400,4416.302006
-400.0,400,4416.760628
-400.0,400,4417.217515
-400.0,400,4417.675794
-400.0,400,4418.134341
-400.0,400,4426.998142
-400.0,400,4427.478148
-400.0,400,4427.954178
-400.0,400,4428.430278
-400.0,400,4428.906276
-400.0,400,4437.680635
-400.0,400,4438.140979
-400.0,400,4438.600698
-400.0,400,4439.05904
-400.0,400,4439.518691
-400.0,400,4448.258666
-400.0,400,4448.717788
-400.0,400,4449.180294
-400.0,400,4449.639502
-400.0,400,4450.100724
-400.0,400,4458.843963
-400.0,400,4459.303791
-400.0,400,4459.765079
-400.0,400,4460.22642
-400.0,400,4460.686106
-400.0,400,4469.507439
-400.0,400,4469.966603
-400.0,400,4470.426463
-400.0,400,4470.886155
-400.0,400,4471.342758
-400.0,400,4480.06429
-400.0,400,4480.525904
-400.0,400,4480.985326
-400.0,400,4481.44576
-400.0,400,4481.906967
-400.0,400,4482.365869
-400.0,400,4491.184119
-400.0,400,4491.657124
-400.0,400,4492.127331
-400.0,400,4492.595524
-400.0,400,4493.062857
-400.0,400,4501.765873
-400.0,400,4502.22794
-400.0,400,4502.686637
-400.0,400,4503.145162
-400.0,400,4503.603765
-400.0,400,4512.290399
-400.0,400,4512.750789
-400.0,400,4513.210544
-400.0,400,4513.668152
-400.0,400,4514.12848
-400.0,400,4522.821587
-400.0,400,4523.279286
-400.0,400,4523.740181
-400.0,400,4524.197516
-400.0,400,4524.65676
-400.0,400,4533.467012
-400.0,400,4533.93548
-400.0,400,4534.408438
-400.0,400,4534.880033
-400.0,400,4535.349096
-400.0,400,4544.135286
-400.0,400,4544.594163
-400.0,400,4545.053696
-400.0,400,4545.512494
-400.0,400,4545.970946
-400.0,400,4554.726968
-400.0,400,4555.18662
-400.0,400,4555.644897
-400.0,400,4556.103778
-400.0,400,4556.562173
-400.0,400,4565.384519
-400.0,400,4565.854994
-400.0,400,4566.322611
-400.0,400,4566.792425
-400.0,400,4567.261751
-400.0,400,4567.729807
-400.0,400,4576.63061
-400.0,400,4577.098732
-400.0,400,4577.567772
-400.0,400,4578.038201
-400.0,400,4578.505855
-400.0,400,4587.323882
-400.0,400,4587.793342
-400.0,400,4588.263163
-400.0,400,4588.731856
-400.0,400,4589.199004
-400.0,400,4598.084316
-400.0,400,4598.555163
-400.0,400,4599.029119
-400.0,400,4599.502429
-400.0,400,4599.972223
-400.0,400,4608.785672
-400.0,400,4609.245424
-400.0,400,4609.702172
-400.0,400,4610.16094
-400.0,400,4610.619227
-400.0,400,4619.348042
-400.0,400,4619.808473
-400.0,400,4620.268012
-400.0,400,4620.727662
-400.0,400,4621.187023
-400.0,400,4629.952076
-400.0,400,4630.411003
-400.0,400,4630.870709
-400.0,400,4631.328159
